EFX Type,CRC-32 Int,CRC Hex
0_MOD_Feather00,2154631510,56116D80
0_MOD_Feather1,2138156339,33AD717F
0_MOD_IMP,267997543,6751F90F
0_MOD_L,1642496606,5E82E661
0_MOD_LL,4091058122,CA97D8F3
0_MOD_L_CH,3796697782,B6024DE2
0_MOD_L_useCLIP,1873347382,3603A96F
0_MOD_M,383890120,C8B2E116
0_MOD_M_CH,1525769683,D365F15A
0_MOD_S,3975057323,AB8FEEEC
0_MOD_S_CH,3929490815,7F4537EA
0_MOD_UP,2094621341,9D62D97C
0_MOD_VANISH2,3747338804,34DA5BDF
0_MOD_ant1,744657758,5E93622C
0_MOD_ant2,3043738340,E4C26BB5
0_MOD_ants,3031479266,E2B3B0B4
0_MOD_bottom,1375592702,FEE0FD51
0_MOD_hahen,3094209116,5CE26DB8
0_MOD_hahen1,867921927,0770BB33
0_MOD_hahen2,2863800765,BD21B2AA
0_MOD_horn,4247149824,005D26FD
0_MOD_ice,1778440840,88DA006A
0_MOD_shell,3846259315,734241E5
0_MOD_snow,3774554997,7523FBE0
0_MOD_stone,3119773092,A4F5F3B9
0_MOD_top,3214295372,4C4196BF
0_MOD_tsubu,917989571,C368B736
0_MOD_tsubu0,612504782,CE148224
0_MOD_wind,4151562808,38D273F7
0_MOD_wood,3940917195,CB9FE5EA
0_MOD_wood0,713412107,0BCE852A
0_MOD_wood1,1568865949,9DFE825D
0_MOD_yoin,3166021216,60A6B5BC
0_Normal,1566975684,C426665D
0_P,1922945810,12D39D72
0_PC_smk,381330460,1CA4BA16
0_PLE,1028928566,3634543D
0_PLE4,3996333336,183533EE
0_PLE_H,3985428653,ADD08CED
0_PLE_L,3940619444,B414E1EA
0_PLG,3545912602,1A555AD3
0_PLG_frost1,2129842427,FBD0F27E
0_PLG_frost2,3892019521,4181FBE7
0_PLG_hamon,2795597925,6570A1A6
0_PLG_wave,1555982214,8667BE5C
0_PLG_wave0,576628958,DEA85E22
0_POS_PT,1950690466,A22C4574
0_PT,2681043318,7679CD9F
0_PT1,3894876490,4A1927E8
0_PT2,1898858736,F0482E71
0_PT3,103381094,66782906
0_PTC,1445726554,5A092C56
0_PTC_DECAL,979740582,A6A7653A
0_PTC_fire,298079103,7F53C411
0_PTC_smoke,1349300001,21AF6C50
0_PT_Bomb_COL,1951422391,B7575074
0_PT_Bomb_COL2,2644912120,F827A69D
0_PT_DECAL,1130629558,B6096443
0_PT_GPUP,1938851700,74879073
0_PT_HAHEN,2411804713,2938C18F
0_PT_HORN,2311575755,CBD8C789
0_PT_INV,189248696,B8B4470B
0_PT_L_HORN,2096662205,BD86F87C
0_PT_Light,3404766136,B89BF0CA
0_PT_MOD,3874249837,6D5CECE6
0_PT_MOD_COL,4268847547,BB7171FE
0_PT_MOD_leaf,356383145,A9F93D15
0_PT_MOD_wood,4013940803,43E03FEF
0_PT_MOGA,420729724,7CD31319
0_PT_NORMAL,3792827167,1FF311E2
0_PT_OUT,1223844540,BC62F248
0_PT_P_fire,1308195808,E07BF94D
0_PT_RAYCAST,567105181,9D56CD21
0_PT_SIGN,1038586611,F392E73D
0_PT_VANISH,3506125241,B939FBD0
0_PT_VEL,44789828,4470AB02
0_PT_bom,46915966,7EE1CB02
0_PT_break,1817688209,91B8576C
0_PT_elec,877439952,D0AB4C34
0_PT_elec_LIGHT,1088277273,19CBDD40
0_PT_fire,3436373878,76E7D2CC
0_PT_flame,1695937578,2AF41565
0_PT_lightning,1881914265,99BB2B70
0_PT_plume,2442829220,A49D9A91
0_PT_smk,3296391054,8EEF7AC4
0_PT_smk_suji,1286932307,5307B54C
0_PT_smoke,695009585,31016D29
0_PT_smoke_BK,1259372344,387F104B
0_PT_spark,4248315750,662738FD
0_P_Core,2528857909,354FBB96
0_P_Side,3736588751,CFD1B7DE
0_P_core5,3243742283,4B9457C1
0_P_dirt,3311633650,F28463C5
0_P_dist,3698898355,B3B578DC
0_P_elec,4249100333,2D2044FD
0_P_fire,98200715,8B6CDA05
0_P_fire0,1555476584,68B0B65C
0_P_glow,3078149201,51D478B7
0_P_hahen,3142614195,B37C50BB
0_P_line,2349912498,B2D1108C
0_P_main,3794577440,20A82CE2
0_P_plume,1381964686,8E1B5F52
0_P_smk,3234960637,FD94D1C0
0_P_trail,294054894,EEEB8611
0_P_trail0,1635416376,38797A61
0_P_wat,3865411288,D87E65E6
0_P_wat0,2922843956,340F37AE
0_P_wat1,3643817890,A23F30D9
0_P_wat_B,1538102382,6E94AD5B
0_RAYCAST,4226141530,5ACDE5FB
0_RAYCAST1,3667615005,1D5D9BDA
0_RAYCAST2,1133644967,A70C9243
0_RAYCAST_PT,2118301021,5DB5427E
0_SR_wat,3944383141,A5821AEB
0_VNS_EXT_smk,2586570762,0AF02B9A
0_VNS_GPU,4129600765,FDB424F6
0_VNS_smk,2127539364,A4ACCF7E
0_YOIN,2367165413,E513188D
0_YOIN_GPU,2849159033,79B7D2A9
0_YOIN_GPUP,1109084891,DB4A1B42
0_YOIN_PT,1828153910,366AF76C
0_YOIN_PT0,3910095455,5F520FE9
0_YOIN_bom,3884491216,D0A188E7
0_YOIN_bom0,2699913945,D96AEDA0
0_YOIN_dist,620491745,E1F3FB24
0_YOIN_elec,96953983,7F66C705
0_YOIN_fire,4250479321,D92A59FD
0_YOIN_plume,3619858448,10A8C2D7
0_YOIN_smk,557428512,20AF3921
0_YOIN_smoke,1865757829,8534356F
0_adddest,3237341174,F6E7F5C0
0_after1,4190212585,E991C1F9
0_after10,4294355937,E1ABF6FF
0_after11,2297535351,779BF188
0_after2,1623769171,53C0C860
0_black,2022666948,C4728F78
0_black_smk,2205539362,22DC7583
0_blood_,167270182,2657F809
0_blood_0,4108143878,064DDDF4
0_blood_1,2212134288,907DDA83
0_blood_2,450047018,2A2CD31A
0_blood_3,1842617532,BC1CD46D
0_blur,3433402756,8491A5CC
0_bom,2443696723,53DAA791
0_bom_black,3612154317,CD194DD7
0_bomb,1364174816,E0A74F51
0_bug_far,3402384026,9A42CCCA
0_bug_middle,882048817,31FF9234
0_bug_near,222914473,A967490D
0_core,3134020536,B85BCDBA
0_d_dirt,1518911817,49C1885A
0_d_dirt1,1585738191,CF71845E
0_d_dirt2,3347914869,75208DC7
0_dark,3392955148,0C633CCA
0_dirt,1227308865,413F2749
0_dirt1,1347180035,03564C50
0_dirt2,3376744377,B90745C9
0_dis,964639748,043C7F39
0_dist,1346113024,000E3C50
0_dist1,1368276020,343C8E51
0_dist_IMP,3500133382,06CC9FD0
0_dist_IMP0,3479833173,550A6ACF
0_dist_IMP1,3094166211,C33A6DB8
0_dist_IMP2,560229241,796B6421
0_dist_IMP3,1449352175,EF5B6356
0_dist_IMP4,3355954764,4CCE07C8
0_dist_IMP5,3204513498,DAFE00BF
0_dist_IMP6,638168928,60AF0926
0_dist_PT1,1658694703,2FACDD62
0_dist_PT2,4225039765,95FDD4FB
0_dist_PT3,2362690819,03CDD38C
0_dist_core,2275357914,DA349F87
0_dist_loop,1296936059,7BAC4D4D
0_dist_wat,4216884195,E38B58FB
0_dist_yoin,2262798643,3391DF86
0_distort,3087430421,157306B8
0_distort0,1270665780,34D2BC4B
0_distort1,1018946210,A2E2BB3C
0_elec,1895865246,9E9B0071
0_elec0,824151668,748E1F31
0_elec1,1176026850,E2BE1846
0_elec_L_PT,3901729224,C8A98FE8
0_elec_PT,3563415406,6E6765D4
0_elec_R,811199771,1BED5930
0_elec_R_st,3717127885,CDDE8EDD
0_etc,3664128587,4B2A66DA
0_eye,2259415347,33F1AB86
0_fire,2308888376,38D79E89
0_fire0,240260837,E516520E
0_fire00,4139217997,4D74B7F6
0_fire000,776125173,F5BA422E
0_fire0000,3944772741,857420EB
0_fire00010,2734380598,3656FBA2
0_fire000100,3921763939,635EC1E9
0_fire1,2035623539,73265579
0_fire11,2561373594,9A75AB98
0_fire12,27403296,2024A201
0_fire16,114286649,39E0CF06
0_fire17,1908986031,AFD0C871
0_fire2,3764156361,C9775CE0
0_fire_S,3228120007,C73369C0
0_fire_loop,222715511,775E460D
0_fire_yoin,3335807807,3F63D4C6
0_fire_yoin0,2423900658,F2C97990
0_flame,4097102989,8DD434F4
0_flash,1589942255,EF97C45E
0_fog_far_,2887792391,073720AC
0_fog_near,1252895443,D3AAAD4A
0_fog_top,4091641032,C87CE1F3
0_fog_under,1659001147,3B59E262
0_g_GPU,1530652722,32E83B5B
0_g_dirt,3692868583,E7B31CDC
0_g_hahen,3600082799,6FE794D6
0_g_smk,3553685611,6BF0D0D3
0_g_smk1,2339203098,1A686D8B
0_g_smk2,308558240,A0396412
0_g_wood,2028358492,5C4BE678
0_guide,999559129,D90F943B
0_guide_PT,1140843554,22E4FF43
0_guide_PT0,4093284012,AC8EFAF3
0_hahen,3920943678,3EDAB4E9
0_hamonNormal,2242553393,31A6AA85
0_hit_hahen,3883002675,33EB71E7
0_i_GPU,3825948243,53560BE4
0_i_smk1,2976319850,6A0967B1
0_i_smk2,678320336,D0586E28
0_i_wat1,4198853063,C76945FA
0_i_wat2,1665939581,7D384C63
0_imp1,2294585565,DD98C488
0_kona,2657348115,13EA639E
0_l_GPUP,3374369631,5FCB20C9
0_l_PLG_hamon,4183875770,BAE060F9
0_l_smk,2751512954,7AC100A4
0_l_smk1,3786053849,D998AAE1
0_l_smk2,2023999843,63C9A378
0_l_wat1,2861103220,74F888AA
0_l_wat2,864135630,CEA98133
0_lava,2335270905,F967318B
0_leaf_far,1336209698,22F1A44F
0_leaf_near,3363189924,A43476C8
0_light,2584777755,1B94109A
0_light0,2888231380,D4E926AC
0_light00,2815099016,8800CBA7
0_light01,3503042590,1E30CCD0
0_light10,3201315273,C931D0BE
0_light100,3302988425,899ADFC4
0_lightning,2471324404,F46A4D93
0_mesh_debris,1945149131,CB9EF073
0_mist,758399370,8A41342D
0_mod,3810993610,CA2527E3
0_mod_,2156282094,EE408680
0_mod_0,1642822035,9379EB61
0_mod_1,384583941,0549EC16
0_mod_2,2414155967,BF18E58F
0_mod_M,1331655698,12745F4F
0_mod_base,665527899,5B26AB27
0_mod_gather,3892417378,629301E8
0_mod_s,2386454969,B9693E8E
0_muzzle_smoke,980458870,769D703A
0_muzzle_smoke0,2676331576,3894859F
0_neba_FRONT,801495984,B0DBC52F
0_plume,12303619,03BDBB00
0_plume0,3218135723,ABDAD0BF
0_plume00,1734515222,169A6267
0_plume01,275098240,80AA6510
0_plume02,2305620794,3AFB6C89
0_plume1,3369593405,3DEAD7C8
0_plume10,2121902935,57AB797E
0_plume2,1373551495,87BBDE51
0_prism,2145087574,5670DB7F
0_prism0,2762874653,1D1FAEA4
0_scr_far,1995058324,942CEA76
0_scr_far0,3519909341,DD8DCDD1
0_shimo_back,2871940698,5A562EAB
0_shimo_far,2463271786,6A8BD292
0_shimo_near,2964097916,7C8BACB0
0_smk,1461114019,A3D41657
0_smk0,1766970410,2AD45169
0_smk00,4245399726,AEA80BFD
0_smk000,390772203,EBB54A17
0_smk0000,286671337,E9411611
0_smk0001,1712419199,7F711166
0_smk01,2316081208,38980C8A
0_smk011,2035725372,3CB45679
0_smk0110,164567711,9F1ACF09
0_smk01100,1180725603,63716046
0_smk0111,2127047177,092AC87E
0_smk01110,1601912866,22407B5F
0_smk01111,679243956,B4707C28
0_smk0112,3888217011,B37BC1E7
0_smk01120,1951798241,E1135674
0_smk0113,2428914469,254BC690
0_smk01130,1833771680,A0224D6D
0_smk1,509011132,BCE4561E
0_smk10,3826293231,EF9910E4
0_smk100,378068956,DCDF8816
0_smk12,169801923,C3F81E0A
0_smk13,2098841685,55C8197D
0_smk14,3816644086,F65D7DE3
0_smk2,2271196422,06B55F87
0_smk20,3476933164,2CCA3DCF
0_smk200,349069701,8561CE14
0_smk201,1674137875,1351C963
0_smk210,232083652,C450D50D
0_smk26,643723033,196F5E26
0_smk2_oku,3733098505,099082DE
0_smk2_oku0,1608190616,980ADB5F
0_smk2_oku000,2698162312,88B0D2A0
0_smk2_oku1,685521422,0E3ADC28
0_smk2_oku2,2983553972,B46BD5B1
0_smk2_oku4,1488375425,81CEB658
0_smk2_oku6,3065556909,ADAFB8B6
0_smk3,4032333200,908558F0
0_smk4,1849430067,33103C6E
0_smk40,2573692330,AA6D6799
0_smk400,272833847,371D4310
0_smk41,3999292732,3C5D60EE
0_smk42,2003373190,860C6977
0_smk43,7224336,103C6E00
0_smk430,997084916,F44E6E3B
0_smk5,423305381,A5203B19
0_smk6,2150789407,1F713280
0_smk7,4147462537,894135F7
0_smk8,1737120792,185C8A67
0_smk_INV,1008625014,76651E3C
0_smk_L,1188946641,D1E2DD46
0_smk_curve,2468321831,279A1F93
0_smk_fall,330794963,D387B713
0_smk_fall_yoin,4008674732,AC85EFEE
0_smk_far,554743831,17B81021
0_smk_fl,3674070779,FBDEFDDA
0_smk_fr,552788888,98E3F220
0_smk_fr0,3626883385,39D92DD8
0_smk_jimenC,1035801275,BB12BD3D
0_smk_jimenL,2902593322,2A0F02AD
0_smk_jimenR,1460482633,49320D57
0_smk_l,2108932633,19C2B37D
0_smk_l0,1120873390,AE2BCF42
0_smk_loop,1236813105,3145B849
0_smk_mov,3031154273,61BEABB4
0_smk_mov0,483969756,DCCAD81C
0_smk_mov00,2845865625,9976A0A9
0_smk_near0,1520137311,5F749B5A
0_smk_r,2277310330,7AFFBC87
0_smk_r0,2525893745,71148E96
0_smk_r1,3783861479,E72489E1
0_smk_r2,2021684573,5D758078
0_smk_r20,863739280,909D7B33
0_smk_r210,3489589556,34E9FECF
0_smk_r3,260523467,CB45870F
0_smk_r4,2447626344,68D0E391
0_smk_r5,3873759486,FEE0E4E6
0_smk_r6,2146283844,44B1ED7F
0_smk_r7,149586386,D281EA08
0_smk_r8,2555747395,439C5598
0_smk_yoin,2183821433,79782A82
0_smk_yoin0,260232012,4CD3820F
0_smok_far,457849091,03394A1B
0_smoke,3091997078,96214CB8
0_smoke0,1057835772,FC4A0D3F
0_smoke2,3506645968,D02B03D1
0_smoke_,3791664693,353600E2
0_smoke_0,1888023737,B9F48870
0_smoke_1,126862383,2FC48F07
0_smoke_CH,3470286923,4B60D8CE
0_smoke_L,691784110,AEC93B29
0_smoke_MtL,3888585014,3619C7E7
0_smoke_MtR,499655765,5524C81D
0_smoke_R,3543463117,CDF434D3
0_smoke_R_st,4236845905,512389FC
0_smoke_black,2674805968,D04C6E9F
0_smoke_body,1409009227,4BC6FB53
0_smoke_far,621497224,884B0B25
0_smoke_head,799030117,653BA02F
0_smoke_in,1941842334,9E29BE73
0_smoke_in0,823996614,C6301D31
0_smoke_in00,1424968217,194AEF54
0_smoke_j60,1094277571,C3593941
0_smoke_mid,357800752,309B5315
0_smoke_near,4263498216,E8D11FFE
0_smoke_near_em,4273181639,C793B3FE
0_smoke_near_pl,3187754309,454501BE
0_smoke_ribbon,2422963697,F17D6B90
0_smoke_st,1055992383,3F2AF13E
0_smoke_start,2308088695,77A39289
0_smoke_top,1243902004,3470244A
0_smoke_wall,2611356175,0F22A69B
0_smoke_yoin,3802066271,5FED9EE2
0_sn_GPU,641212520,68203826
0_sn_dirt1,3129469197,0DE987BA
0_sn_dirt2,596555959,B7B88E23
0_sn_smk,2933078065,3138D3AE
0_sn_smk1,11457336,38D3AE00
0_sn_smk2,2577891970,8282A799
0_snow,3888347972,447BC3E7
0_snow_,2323778199,970A828A
0_snow_L,294357334,56898B11
0_snow_L_st,3430997284,24DD80CC
0_snow_far,2410830109,1D59B28F
0_snow_far_st,1853026956,8CF2726E
0_snow_near,2127564593,310FD07E
0_snow_near_st,276346719,5FB77810
0_spark,1813579713,C107196C
0_spark0,3403078541,8DDBD6CA
0_spark1,3184651035,1BEBD1BD
0_spark2,618183329,A1BAD824
0_st,436874975,DF2E0A1A
0_stone,3895119302,C6CD2AE8
0_stone_j80,3968061438,FECF83EC
0_stone_j80_,2705133745,B1103DA1
0_stone_j90,4120444607,BFFE98F5
0_taki_smoke,787253229,ED87EC2E
0_top,3926550856,48690AEA
0_trail,1130515811,634D6243
0_tsubu,1735282849,A1506E67
0_tubu,835129357,0D10C731
0_tubu_follow,2110305497,D9B4C87D
0_under,884751472,703CBC34
0_w_Normal,1032738480,B0568E3D
0_w_hamon,1299075520,C0516E4D
0_w_wat1,3281586732,2C0A99C3
0_w_wat2,1519410070,965B905A
0_wat,1906458246,863EA271
0_wat1,1433699345,11847455
0_wat2,3430798763,ABD57DCC
0_wat3,3145393469,3DE57ABB
0_wat_yoin,859876537,B9AC4033
0_wat_yoin0,2488761128,287B5794
0_water,171564086,36DC390A
0_water_start,3121700005,A55C11BA
0_wind,4031482377,098A4BF0
0_wood_L_j60,2198393778,B2D30883
0_wood_S_j60,1639502817,E1D3B861
0_wood_S_j80,4282121839,6FFE3BFF
0_wood_S_j80_,640027474,520B2626
0_wood_S_j90,3860909870,2ECF20E6
0_yodare,541202880,C0194220
0_yoin,3146645073,51FE8DBB
0_yoin_GPU,1500825217,81C67459
0_yoin_GPU_ash,69407666,B2132304
0_yoin_smk,3516915416,D8DE9FD1
0_yoinsmk,684461217,A10CCC28
0_yugami,3695934392,B87B4BDC
0_yugami_INV,475911684,04D65D1C
0bone,2365509647,0FD0FE8C
0bone_mzl,4184792534,D6DD6EF9
0f_START_00,2650043483,5B74F49D
0f_START_01,3941811405,CD44F3EA
0f_START_02,1945769335,7715FA73
0f_START_03,83699169,E125FD04
0f_START_04,2593763394,42B0999A
0f_START_05,3986587860,D4809EED
0f_START_06,1956106606,6ED19774
0f_START_07,59826680,F8E19003
0koikemBL00,3628324906,2AD843D8
0part,4038533054,BE1FB7F0
0smk,1913955185,71A31472
0sute_part,3406751812,44E80ECB
0tar,3213185592,385285BF
0tubu,1497342338,82A13F59
0w_mizu,492907278,0E2B611D
1,2082672712,4810237C
1-1,1424225183,9FF3E354
10,1587730974,1EDAA25E
100,3699945237,15AF88DC
1000,1272470760,E85CD84B
1001,1021275262,7E6CDF3C
100f,3385894953,29A8D0C9
101_butterfly,3173561720,78B528BD
102_mod,3368548226,82F7C7C8
103_ptend,588272887,F7541023
103_smk,1100361563,5B2F9641
103_tubu,2193091288,D8EAB782
103_tubu0,2924731808,A0DD53AE
103_tubu1,3646221622,36ED54D9
103_tubu2,1079884940,8CBC5D40
104_drop,253759928,B811200F
104_drop0,3815516931,032B6CE3
104_fly,66704089,D9D2F903
104_fly0,3654656782,0EA3D5D9
105_dist,890574792,C8171535
105_dist0,3008589625,396F53B3
105_spark,4190331994,5A64C3F9
105_spark0,2912832290,224B9EAD
105_spark2,1133521422,0E2A9043
105_spark3,882317976,981A9734
105_spark4,2868088635,3B8FF3AA
105_spark5,3723804589,ADBFF4DD
105_spark6,1157492247,17EEFD44
105_spark7,872078977,81DEFA33
105s_collision,24465894,E6517501
108_drop,2028130755,C3D1E278
108_drop0,617365879,7741CC24
10_,25547740,DCD38501
10_0,2847746944,802BBDA9
10_00,3418885799,A70EC8CB
10_ACT_FILTER,2036571191,379C6379
10_ACT_JIMEN,3206409973,F5EE1DBF
10_ACT_PT,1586050930,7237895E
10_ACT_PT0,2559355275,8BA98C98
10_ACT_YOIN,2014346034,327B1078
10_Act,3686025104,9047B4DB
10_DECAL1,2178775735,B77ADD81
10_DECAL2,416557837,0D2BD418
10_EXT_GPU_plume,3218251907,83A0D2BF
10_FILTER,1309854939,DBCC124E
10_FILTER_PT,2759299745,A19277A4
10_GLOW_PT,4251027296,608761FD
10_GPU,1731939916,4C4E3B67
10_GPUP,342255361,01676614
10_GPUP_PT,1056109082,1AF2F23E
10_GPU_fire,664003486,9EE39327
10_GPU_plume,1067497194,EAB6A03F
10_GPU_spark,1392643112,280C0253
10_JIMEN_DECAL,1164110998,96EC6245
10_JIMEN_GPUP,3284187185,31B8C0C3
10_JIMEN_PT_RC,3704351545,39EBCBDC
10_JIMEN_ember,3577986345,29BD43D5
10_JIMEN_fire,2088949811,33D8827C
10_LIGHT,3698132319,5F056DDC
10_Light,3942181099,EBE8F8EA
10_MOD,3443975670,F6E546CD
10_PLE,2240984704,80B69285
10_PT,3840589889,41C0EAE4
10_PT0,669428586,6AABE627
10_PT1,1356962812,FC9BE150
10_PT10,2458021632,006F8292
10_PT11,3850723222,965F85E5
10_PT12,2089553452,2C0E8C7C
10_PT13,193674938,BA3E8B0B
10_PT14,2515512089,19ABEF95
10_PT15,3806894991,8F9BE8E2
10_PT16,2078394933,35CAE17B
10_PT17,216464035,A3FAE60C
10_PT18,2623137586,32E7599C
10_PT19,3948861348,A4D75EEB
10_PT2,3387476550,46CAE8C9
10_PT3,3203398352,D0FAEFBE
10_PT4,546008947,736F8B20
10_PT5,1468817381,E55F8C57
10_PT6,3464826463,5F0E85CE
10_PT7,3112320713,C93E82B9
10_PT8,691872600,58233D29
10_PT9,1580864462,CE133A5E
10_P_core,2364079965,5DFFE88C
10_P_fire,3216733149,DD73BBBF
10_P_glow,219794183,07CB190D
10_P_glow0,3098590404,C4BCB0B8
10_P_glow00,3127412409,B98668BA
10_P_tower_PT,2744006111,DF358EA3
10_P_wat_PT,3746187699,B3494ADF
10_Strain,1622318084,049CB260
10_YOIN_GPU_plume,2239069452,0C7D7585
10_black,3383107888,3021A6C9
10_blur,3995025855,BF411FEE
10_bug_far,1216272196,44D77E48
10_bug_near,1822436079,EF2AA06C
10_dist,1921441339,3BDE8672
10_elec,1404717989,A54BBA53
10_elec1,4147244310,16ED31F7
10_elec2,1849212076,ACBC386E
10_fire,2871265027,030724AB
10_fire_yoin,1493855959,D76E0A59
10_hasira,690590542,4E932929
10_hasira0,3079959976,A87594B7
10_light,725207023,EFC7392B
10_mod,1541515132,7CA7E15B
10_musi,2041882492,7CA7B479
10_neba,707068096,C000252A
10_neba_FRONT,2173399031,F76F8B81
10_para_hibana,4025611598,4EF5F1EF
10_para_hibana0,3075648974,CEAD52B7
10_para_in,1877902614,1685EE6F
10_para_in0,3529665400,786B62D2
10_para_light,4212015674,3A420EFB
10_para_matoi,838706258,52A4FD31
10_para_smoke,3646093239,B7F752D9
10_smoke,157643362,62726509
10_smoke_,1482762595,63296158
10_spark,3710932021,355430DD
10_top,1389161470,FEEBCC52
10_tubu,327008310,36C07D13
10_under,2241163140,846F9585
10_wat,3378822192,30BC64C9
10_wat_PT,2543386776,98009997
10_water,3138424770,C28F10BB
10_yodare,2585986710,9606239A
10_yoinsmk,2860423551,7F997EAA
10_yugami,1714054382,EE642A66
11,698739336,88EAA529
110,3314785876,549E93C5
1100,1243231967,DF361A4A
111_ACT_DECAL,2781285769,890DC7A5
111_DECAL_PT,4290537925,C569BCFF
111_Decal,1240433587,B383EF49
111_GPU,2028058567,C7B7E178
111_GPUP,1846798160,50E7136E
111_INSIDE,3308319794,32F430C5
111_LIGHT,3229290941,BD117BC0
111_Normal,2837425362,D2AC1FA9
111_blur,2490024430,EEC16A94
111_fire1,3563741541,65616AD4
111_fire2,1298346207,DF30634D
11_13,4083550521,390966F3
11_ACT,1212049994,4A6A3E48
11_ACT_LIGHT,3028862580,74C688B4
11_ACT_PT,2451781612,EC372392
11_ACT_YOIN,2547126284,0C10D297
11_Act,3872681504,206ED4E6
11_DECAL,3306910033,51711BC5
11_EXT_BOM,2324290182,86DA898A
11_EXT_INVBOM,3592834829,0D4F26D6
11_EXT_LIGHT,3367352837,05BAB5C8
11_EXT_PLUME,1377735453,1D931E52
11_EXT_VEL,474876214,36094E1C
11_EXT_YOIN_BOM,2595810815,FFEDB89A
11_EXT_YOIN_INVBOM,1289731276,CCBCDF4C
11_EXT_YOIN_LIGHT,2398473604,84CDF58E
11_EXT_YOIN_PLUME,341763228,9CE45E14
11_EXT_YOIN_VEL,209665615,4F3E7F0C
11_GPU,1515939836,FC675B5A
11_GPUP,3745166500,A4B43ADF
11_GPU_ash,3470341491,7335D9CE
11_GPU_fire,3360786592,A08851C8
11_GPU_flame,178323620,A400A10A
11_GPU_spark,2458702824,E8D38C92
11_INSIDE,1199727084,EC618247
11_INV_bom,1958822046,9E40C174
11_INV_fire,1823346607,AF0FAE6C
11_LIGHT,2048528107,EB0E1A7A
11_LIGHT_PT,1997228795,FB4A0B77
11_LIGHT_SCR,2830641865,C92AB8A8
11_LIGHT_VFX,869397881,79F5D133
11_LIGHT_YOIN_PT,3298482764,4CDA9AC4
11_MOD,4029074502,46CC26F0
11_PT,1549182756,24A7565C
11_P_spark,2872320209,D12034AB
11_Strain,2887294106,9A9C18AC
11_YOIN_GPU_ash,3105433473,812719B9
11_YOIN_INV_bom,50418284,6C520103
11_YOIN_PT,4181650347,ABEB3EF9
11_YOIN_bom,1772324776,A887A369
11_YOIN_elec,1536668759,57B4975B
11_YOIN_elec_blue,3154226510,4EAD01BC
11_YOIN_plume,3794358328,385029E2
11_blur,625185306,1A924325
11_bom,335638869,55710114
11_bug_far,1594213127,07C3055F
11_bug_near,2204254673,D1416283
11_bug_near0,3616452783,AFB08ED7
11_elec,2565249024,0098E698
11_elec_blue,1764894969,F9283269
11_fire,1618531494,A6D47860
11_light,2370751579,5BCC4E8D
11_mod,1719766732,CC8E8166
11_musi,3001578713,D974E8B2
11_neba_FRONT,439231384,98232E1A
11_plume,400942403,43E5E517
11_sleep_tubu,3634371541,D51BA0D8
11_sleepsmoke,742673486,4E4C442C
11_sleepsmoke0,3079739511,771891B7
11_sleepsmoke02,100738055,07240106
11_sleepsmoke020,3099305003,2BA4BBB8
11_sleepsmoke0200,2329768520,4872DD8A
11_smk,3534782373,A57FB0D2
11_smk0,2159531956,B4D7B780
11_smk00,3931500782,EEF055EA
11_smk1,4155565858,22E7B0F7
11_smk2,1857664664,98B6B96E
11_smoke,2937223638,D67912AF
11_smoke_,2496342525,FD29CB94
11_tubu,3626046355,931321D8
11_yodare,1451820552,08068956
12,2964110130,32BBACB0
120,4005481879,97CDBEEE
1200,1214023814,86885C48
12_Act,2708739312,F01474A1
12_CPT,1844807014,6685F56D
12_GPU,502996268,2C1DFB1D
12_GPUP,1504626186,0AC6AE59
12_GPUP2,677058136,58165B28
12_GPU_fire,593900451,A3336623
12_GPU_flame,2470667941,A5664393
12_GPU_spark,191804905,E9B56E0B
12_INSIDE,3373098511,0F660DC9
12_LIGHT,1274156150,7614F24B
12_MOD,3079059094,96B686B7
12_PT,1323501770,CA08E34E
12_Strain,580361081,799B9722
12_blur,2748833972,B4E0D7A3
12_fire,3874268680,08A6ECE6
12_fire_yoin,23516950,16D76601
12_hamonNormal,232819197,FD89E00D
12_light,3165050566,C6D6A6BC
12_mod,555873308,1CF42121
12_mod_1,811207640,D80B5A30
12_musi,880543351,77067C34
12_neba_FRONT,1840312680,68F1B06D
12_sibukiS,1479697271,77633258
12_smk,2500855157,75051095
12_smk0,102999322,1AA52306
12_smoke,2667209547,4B63FA9E
12_smoke_,440675870,1E2E441A
12_tubu,1588945213,3D61B55E
12_tubu_1,1017120356,6406A03C
12_yoin_fire,2306687663,AF427D89
12tubu,2604232788,5470399B
12w_mizu,1003973075,D369D73B
13,3349908388,A48BABC7
13.14,2453165686,76563892
130,4154850518,D6FCA5F7
1340,770844597,B527F22D
13_14,3339408401,11540BC7
13_Act,2618572096,403D149C
13_GPU,547042460,9C349B20
13_Strain,3997015015,E79B3DEE
13_af_smoke,3576172780,EC1028D5
13_af_smoke0,2410723055,EFB6B08F
13_dis,3323577442,62C419C6
13_dis0,2242062620,1C29A385
13_dis1,4070840714,8A19A4F2
